time,temperature,noise,gas,traffic_density
1627337734.8183057,23,588,0,10.084928204858784
1627337739.8183057,39,649,0,21.025552636083404
1627337744.8183057,33,723,0,23.7674726990018
1627337749.8183057,47,209,0,22.970874936095704
1627337754.8183057,33,251,0,1.4837923610485355
1627337759.8183057,33,434,1,11.272449790924293
1627337764.8183057,25,207,1,3.472315728919744
1627337769.8183057,37,320,1,18.892790409089404
1627337774.8183057,21,429,1,2.854034676398034
1627337779.8183057,35,771,0,26.84237483693078
1627337784.8183057,44,249,0,13.885382712943931
1627337789.8183057,41,430,0,20.441154285378886
1627337794.8183057,33,745,0,18.965368717466568
1627337799.8183057,26,644,0,7.5719380644824765
1627337804.8183057,34,277,1,12.701383882998424
1627337809.8183057,43,397,1,22.940125474680436
1627337814.8183057,38,397,0,18.97688431890223
1627337819.8183057,48,427,0,21.700684852505624
1627337824.8183057,38,723,0,24.612062564917725
1627337829.8183057,26,795,0,18.550773560291574
1627337834.8183057,39,420,0,12.422895365537753
1627337839.8183057,26,550,0,3.21849764927733
1627337844.8183057,21,399,0,1.480876157021969
1627337849.8183057,38,290,1,20.638775052990855
1627337854.8183057,33,355,1,17.32085425608072
1627337859.8183057,37,532,1,23.042101261348748
1627337864.8183057,39,731,1,27.692881403776227
1627337869.8183057,25,608,0,9.311490450469336
1627337874.8183057,38,636,1,24.773605416045417
1627337879.8183057,48,488,0,23.564844155402195
1627337884.8183057,33,303,0,5.282932087294064
1627337889.8183057,37,222,1,13.872924722211735
1627337894.8183057,20,760,0,12.019845344028017
1627337899.8183057,20,501,0,0.0
1627337904.8183057,34,668,1,27.563356974673955
1627337909.8183057,34,758,0,17.846370145203224
1627337914.8183057,40,518,0,20.41132495390059
1627337919.8183057,29,212,1,9.12687192439067
1627337924.8183057,23,395,0,0.06810073687601381
1627337929.8183057,47,316,1,27.48061672885673
1627337934.8183057,35,253,1,14.442563228870227
1627337939.8183057,40,544,1,28.522220298905104
1627337944.8183057,39,319,1,17.15015189542188
1627337949.8183057,33,521,1,21.442828283135132
1627337954.8183057,39,214,1,19.668874095392134
1627337959.8183057,25,729,1,13.395064096328289
1627337964.8183057,48,353,1,27.196094889228995
1627337969.8183057,26,673,1,17.398805983951238
1627337974.8183057,34,599,1,19.120839025301418
1627337979.8183057,31,420,1,10.326997593372525
1627337984.8183057,45,675,0,30.32372304053197
1627337989.8183057,22,615,0,0.4846006977334769
1627337994.8183057,31,665,0,14.115492255693654
1627337999.8183057,34,299,1,15.215065507577176
1627338004.8183057,31,285,0,3.997111702936842
1627338009.8183057,48,215,0,19.04069099577723
1627338014.8183057,26,440,0,5.671648235694731
1627338019.8183057,25,452,1,10.913536420226897
1627338024.8183057,40,343,0,17.542867351581915
1627338029.8183057,26,437,1,4.637662460297666
1627338034.8183057,20,623,0,4.0645925236738325
1627338039.8183057,32,473,1,16.065993009853827
1627338044.8183057,39,791,1,27.536980674055503
1627338049.8183057,44,477,1,26.99286304701949
1627338054.8183057,26,720,0,8.660792631820058
1627338059.8183057,49,771,1,43.544165321859076
1627338064.8183057,42,358,1,21.79134981441867
1627338069.8183057,33,625,0,11.47236195226956
1627338074.8183057,23,500,1,10.353047341904979
1627338079.8183057,26,330,1,6.721200552034
1627338084.8183057,26,623,1,14.08207745676065
1627338089.8183057,22,393,1,4.329761781866458
1627338094.8183057,46,592,0,23.950215903558004
1627338099.8183057,34,422,0,14.12293776866582
1627338104.8183057,25,505,1,8.78754707041546
1627338109.8183057,29,534,1,19.603284248333637
1627338114.8183057,36,671,1,28.067797242165177
1627338119.8183057,44,737,1,34.418538339236015
1627338124.8183057,23,504,1,8.04447345909939
1627338129.8183057,38,611,0,20.628241553731847
1627338134.8183057,45,778,1,38.01921034893807
1627338139.8183057,32,748,0,17.647485848996958
1627338144.8183057,42,744,1,29.705905384948345
1627338149.8183057,23,228,0,0.0
1627338154.8183057,27,265,0,0.0
1627338159.8183057,50,711,0,36.369743195082954
1627338164.8183057,34,477,1,17.575339091280213
1627338169.8183057,28,734,0,10.688771524455767
1627338174.8183057,45,510,1,25.744572084489462
1627338179.8183057,42,653,0,21.810822363792408
1627338184.8183057,45,709,1,39.399682769911266
1627338189.8183057,50,214,0,17.958673199087837
1627338194.8183057,35,654,0,21.092548147105507
1627338199.8183057,20,612,0,0.0
1627338204.8183057,46,755,0,31.87293796794654
1627338209.8183057,26,284,0,0.0
1627338214.8183057,27,695,0,7.8834627615745685
1627338219.8183057,22,257,1,0.4576486405345177
1627338224.8183057,44,301,1,28.21453584271291
1627338229.8183057,42,699,1,28.121678451061946
1627338234.8183057,50,694,1,40.88208629366417
1627338239.8183057,45,307,0,19.24423122644489
1627338244.8183057,44,484,1,25.911430097248594
1627338249.8183057,27,231,1,3.1761990513393408
1627338254.8183057,37,382,1,18.096193115382015
1627338259.8183057,26,528,1,15.99543276292496
1627338264.8183057,39,548,1,29.542216600288086
1627338269.8183057,31,507,1,19.42765503184225
1627338274.8183057,41,714,1,32.08667173431712
1627338279.8183057,30,375,0,5.822238181288555
1627338284.8183057,33,581,1,15.646088467637885
1627338289.8183057,22,708,0,4.189247687588459
1627338294.8183057,49,280,1,23.421456399027218
1627338299.8183057,46,227,1,19.542210570927086
1627338304.8183057,24,594,0,10.58326583055559
1627338309.8183057,33,347,1,11.667696274579903
1627338314.8183057,49,372,1,32.13403012009348
1627338319.8183057,22,390,1,0.3886467843970933
1627338324.8183057,31,516,1,17.40380862968225
1627338329.8183057,37,632,1,24.086082615107742
1627338334.8183057,27,591,1,13.34128251765318
1627338339.8183057,40,631,1,25.08171732295872
1627338344.8183057,24,486,0,6.075659840694419
1627338349.8183057,38,404,0,18.869221785410268
1627338354.8183057,27,589,1,10.526071377520793
1627338359.8183057,36,487,1,23.907254096004102
1627338364.8183057,30,563,0,15.91429802624737
1627338369.8183057,36,587,1,24.076166168001784
1627338374.8183057,47,735,1,38.23737362376546
1627338379.8183057,36,518,1,26.218305471060575
1627338384.8183057,26,502,1,13.077969761126134
1627338389.8183057,21,722,0,2.5418000179209392
1627338394.8183057,25,447,1,6.550624573943601
1627338399.8183057,25,211,0,0.0
1627338404.8183057,31,639,0,12.828449732145653
1627338409.8183057,20,535,1,5.2924531108134385
1627338414.8183057,23,274,1,0.0
1627338419.8183057,47,525,0,27.198010898704823
1627338424.8183057,32,486,0,9.759590919886106
1627338429.8183057,20,646,1,11.640754209176865
1627338434.8183057,22,589,0,7.174880849337308
1627338439.8183057,44,542,0,24.809118610032748
1627338444.8183057,31,234,1,12.85715958722676
1627338449.8183057,39,299,1,14.315627107387481
1627338454.8183057,50,627,1,40.42231282569503
1627338459.8183057,45,528,0,30.43646869505971
1627338464.8183057,50,287,1,27.515606058052054
1627338469.8183057,32,384,0,13.604196089616483
1627338474.8183057,36,508,1,17.569135970688237
1627338479.8183057,26,211,1,2.082241734146078
1627338484.8183057,21,346,0,0.0
1627338489.8183057,36,397,1,15.036323759783613
1627338494.8183057,32,492,1,19.345335053379117
1627338499.8183057,32,235,0,5.351640908943321
1627338504.8183057,25,269,0,0.0
1627338509.8183057,48,775,1,38.65627214182567
1627338514.8183057,43,580,1,28.16188200651363
1627338519.8183057,41,415,0,14.819519170814958
1627338524.8183057,37,798,0,26.086350738007987
1627338529.8183057,32,734,0,13.479727172730499
1627338534.8183057,47,613,0,29.09272525814002
1627338539.8183057,36,216,0,12.647954565277109
1627338544.8183057,46,310,0,23.64228842305608
1627338549.8183057,47,356,0,20.934291603502643
1627338554.8183057,42,276,1,21.31186024076422
1627338559.8183057,30,531,1,15.504073416811625
1627338564.8183057,48,691,1,36.93330722892091
1627338569.8183057,37,217,0,7.559102594947167
1627338574.8183057,44,772,1,32.74338127835036
1627338579.8183057,48,450,1,27.590127659769884
1627338584.8183057,39,252,1,13.315590172529463
1627338589.8183057,25,542,0,10.722515985684904
1627338594.8183057,34,575,1,18.666556602596813
1627338599.8183057,47,651,1,31.358903858245867
1627338604.8183057,41,728,1,36.720448466498276
1627338609.8183057,44,709,0,25.88886208340369
1627338614.8183057,39,491,1,19.43559759373328
1627338619.8183057,50,712,0,38.84815469552434
1627338624.8183057,40,723,1,30.69554647441722
1627338629.8183057,43,597,1,32.57833936421207
1627338634.8183057,29,727,0,11.57824608088657
1627338639.8183057,46,268,1,23.674453080373507
1627338644.8183057,37,423,0,14.02926726722748
1627338649.8183057,43,644,0,27.857902749915986
1627338654.8183057,37,792,1,28.420278657755137
1627338659.8183057,30,262,0,0.7054735385611153
1627338664.8183057,40,490,1,25.59187751650758
1627338669.8183057,25,784,1,19.909730673566937
1627338674.8183057,29,642,0,17.48975443828477
1627338679.8183057,47,795,0,32.56942328591356
1627338684.8183057,46,206,1,23.689304882144697
1627338689.8183057,33,665,1,18.490489371447115
1627338694.8183057,35,300,0,14.475047488099165
1627338699.8183057,28,583,1,13.585144779470305
1627338704.8183057,21,310,0,0.0
1627338709.8183057,20,292,0,0.0
1627338714.8183057,31,250,1,11.056822250346217
1627338719.8183057,20,428,1,6.8336079370592415
1627338724.8183057,46,450,1,28.210178210771364
1627338729.8183057,33,476,0,14.61397798919296
1627338734.8183057,42,699,1,29.289844785522977
1627338739.8183057,40,736,1,32.89942908259464
1627338744.8183057,50,606,0,28.825291892275064
1627338749.8183057,41,714,0,22.49042291702916
1627338754.8183057,38,262,0,14.042199298742503
1627338759.8183057,25,537,0,9.32766545268065
1627338764.8183057,48,344,1,31.112297406162668
1627338769.8183057,29,464,1,13.50051790361916
1627338774.8183057,21,343,1,1.9508204537731437
1627338779.8183057,33,538,1,21.81841889282765
1627338784.8183057,27,665,0,9.367873603775752
1627338789.8183057,24,397,0,1.8192599697135798
1627338794.8183057,49,438,1,31.066285971548307
1627338799.8183057,36,590,0,16.417155697762677
1627338804.8183057,40,480,1,23.916255160552353
1627338809.8183057,27,700,0,13.57149681782134
1627338814.8183057,34,706,0,16.813785842835166
1627338819.8183057,28,543,1,12.545742000919665
1627338824.8183057,25,754,0,10.126793785671813
1627338829.8183057,37,788,1,26.505552523829234
1627338834.8183057,29,570,1,18.98252572620398
1627338839.8183057,36,371,0,11.049106405275687
1627338844.8183057,23,760,0,8.476173439107347
1627338849.8183057,28,452,0,10.16629666595696
1627338854.8183057,26,540,1,15.730838181287497
1627338859.8183057,30,764,0,18.158614921565427
1627338864.8183057,20,359,1,0.0
1627338869.8183057,46,585,0,31.22766048719016
1627338874.8183057,50,690,1,44.182203638148096
1627338879.8183057,25,443,0,0.7807290748038289
1627338884.8183057,38,754,1,31.66180513305885
1627338889.8183057,33,539,0,11.552950041435377
1627338894.8183057,33,467,0,8.704521338716594
1627338899.8183057,27,295,0,0.0
1627338904.8183057,30,255,1,3.9410420572732936
1627338909.8183057,41,266,1,20.582333711440878
1627338914.8183057,40,716,1,26.43968115058615
1627338919.8183057,32,630,0,20.185087281896365
1627338924.8183057,25,613,1,16.385533955768736
1627338929.8183057,34,212,0,6.001803528162885
1627338934.8183057,49,645,1,41.521921043140914
1627338939.8183057,49,244,1,25.815563006095765
1627338944.8183057,29,349,1,12.432136798095245
1627338949.8183057,24,751,1,12.973344662905768
1627338954.8183057,23,709,0,13.15563909748034
1627338959.8183057,50,800,0,34.827525037537015
1627338964.8183057,46,252,1,25.236592559759337
1627338969.8183057,40,388,1,26.57114701236671
1627338974.8183057,45,313,1,22.471603560097257
1627338979.8183057,21,413,0,0.06532660440257221
1627338984.8183057,33,699,1,21.826669024443174
1627338989.8183057,26,539,0,4.222330817861446
1627338994.8183057,39,278,1,17.827350456089622
1627338999.8183057,30,684,1,24.893051616651086
1627339004.8183057,46,244,1,22.94596100487383
1627339009.8183057,23,784,1,10.701161870633596
1627339014.8183057,50,578,0,37.019730341889954
1627339019.8183057,32,526,1,19.508278409602575
1627339024.8183057,30,666,0,14.461269562857954
1627339029.8183057,50,482,0,29.995187392387926
1627339034.8183057,40,687,0,27.720264788781027
1627339039.8183057,42,507,0,26.75585204005203
1627339044.8183057,28,640,0,11.737013876282226
1627339049.8183057,39,330,1,20.688957531615465
1627339054.8183057,21,534,1,5.601039737814996
1627339059.8183057,38,339,1,18.438970314138658
1627339064.8183057,34,434,1,20.613939262616093
1627339069.8183057,39,577,1,29.474779312554023
1627339074.8183057,36,769,0,22.576459746094034
1627339079.8183057,45,438,0,26.980991031183475
1627339084.8183057,31,402,1,16.77640161712079
1627339089.8183057,20,584,0,0.3632676705041913
1627339094.8183057,31,483,0,11.229432870939439
1627339099.8183057,37,705,0,26.089907710067763
1627339104.8183057,35,649,1,27.917703127380335
1627339109.8183057,49,421,1,35.839494253232736
1627339114.8183057,39,308,0,8.97295842506375
1627339119.8183057,37,307,0,14.786545416433041
1627339124.8183057,23,440,0,0.0
1627339129.8183057,23,544,1,7.761308395549953
1627339134.8183057,32,573,1,21.510720350536957
1627339139.8183057,35,776,1,24.25221554869377
1627339144.8183057,34,330,0,4.988834199006098
1627339149.8183057,40,265,1,14.63472489702983
1627339154.8183057,32,288,0,3.647832278926086
1627339159.8183057,39,680,0,24.988236351138937
1627339164.8183057,36,243,1,13.129498576236454
1627339169.8183057,43,772,1,36.285852828417575
1627339174.8183057,36,788,1,27.56763843117305
1627339179.8183057,44,270,0,15.879913738913565
1627339184.8183057,45,795,0,30.517006464802527
1627339189.8183057,23,666,0,11.747467773514003
1627339194.8183057,29,248,1,12.130791424891708
1627339199.8183057,45,541,0,21.952871188962412
1627339204.8183057,45,324,0,21.527253059599374
1627339209.8183057,26,341,0,0.0
1627339214.8183057,27,690,1,13.579046982377676
1627339219.8183057,39,631,1,30.319275560236065
1627339224.8183057,44,695,0,33.635386357419534
1627339229.8183057,33,282,1,11.823947167476994
1627339234.8183057,26,205,1,2.5054098520020185
1627339239.8183057,44,523,1,30.827123454025564
1627339244.8183057,37,774,0,27.59157416653254
1627339249.8183057,47,642,0,27.849848777319707
1627339254.8183057,38,348,0,16.723956760247106
1627339259.8183057,31,264,1,11.908207150080864
1627339264.8183057,28,294,0,0.26009286860859593
1627339269.8183057,41,468,0,23.34621492197637
1627339274.8183057,30,635,0,15.055227575827677
1627339279.8183057,44,643,0,25.757523832261747
1627339284.8183057,23,686,0,3.8523980677600087
1627339289.8183057,45,425,0,19.47905622058555
1627339294.8183057,34,602,1,22.605599111263782
1627339299.8183057,41,457,1,22.888377416429318
1627339304.8183057,47,307,0,25.7182096042963
1627339309.8183057,47,395,0,24.662409339428798
1627339314.8183057,25,698,1,15.446131921079772
1627339319.8183057,23,686,0,3.726696335987075
1627339324.8183057,32,400,0,6.788907916218973
1627339329.8183057,50,742,1,45.43272553025744
1627339334.8183057,23,713,1,17.065138099294607
1627339339.8183057,31,642,1,20.92184909862076
1627339344.8183057,24,536,1,10.48499968544002
1627339349.8183057,22,578,1,8.529482990008887
1627339354.8183057,26,525,1,8.550622507281291
1627339359.8183057,24,346,0,4.495090070557022
1627339364.8183057,32,759,1,20.667062794543597
1627339369.8183057,23,720,0,10.376226999405866
1627339374.8183057,49,296,0,25.35036546146236
1627339379.8183057,28,586,1,18.433310457784174
1627339384.8183057,41,361,1,18.971390987011034
1627339389.8183057,48,782,1,39.04556686849523
1627339394.8183057,40,676,1,30.658552179414333
1627339399.8183057,36,518,1,18.265425188387233
1627339404.8183057,47,249,1,29.120517872372258
1627339409.8183057,48,305,0,23.492434715088784
1627339414.8183057,28,530,0,8.183094189367612
1627339419.8183057,36,580,1,21.270623049137313
1627339424.8183057,33,251,0,9.262316468841483
1627339429.8183057,28,251,0,4.043427086405053
1627339434.8183057,24,797,1,21.907174564406205
1627339439.8183057,20,404,0,0.20297068808781837
1627339444.8183057,37,389,0,14.66308705811832
1627339449.8183057,28,522,0,3.752607609839167
1627339454.8183057,46,424,1,29.70550116473215
1627339459.8183057,50,640,1,42.738679121254734
1627339464.8183057,29,288,0,8.118438193978948
1627339469.8183057,26,509,1,7.810685428237736
1627339474.8183057,49,583,0,28.343697599579755
1627339479.8183057,44,229,1,24.673885876575756
1627339484.8183057,33,397,0,8.551130190043466
1627339489.8183057,24,733,1,10.506661462192508
1627339494.8183057,49,489,0,31.9686289132132
1627339499.8183057,40,595,1,25.578078002784014
1627339504.8183057,43,381,1,27.365495150506383
1627339509.8183057,20,210,1,0.0
1627339514.8183057,24,293,0,0.0
1627339519.8183057,26,573,0,7.200912051588824
1627339524.8183057,34,411,0,14.710263968456802
1627339529.8183057,44,797,0,32.27292403844686
1627339534.8183057,22,273,1,0.0
1627339539.8183057,33,611,0,15.573604710627563
1627339544.8183057,43,278,0,17.61557270048452
1627339549.8183057,27,720,0,17.24081820247536
1627339554.8183057,39,216,0,9.07073902456851
1627339559.8183057,46,401,0,20.54630510039802
1627339564.8183057,47,777,0,35.339997047642505
1627339569.8183057,45,466,0,23.72236183733565
1627339574.8183057,20,726,0,8.434524938505662
1627339579.8183057,43,744,1,31.936874660566538
1627339584.8183057,37,787,1,34.52837525803106
1627339589.8183057,42,316,0,17.002844817045478
1627339594.8183057,30,658,0,12.18718528171838
1627339599.8183057,38,282,0,10.9751693304791
1627339604.8183057,29,662,1,20.411111065006565
1627339609.8183057,24,356,1,4.8286598046677645
1627339614.8183057,22,726,1,16.387151480251795
1627339619.8183057,20,448,1,7.742430071184758
1627339624.8183057,21,721,0,6.956040250250768
1627339629.8183057,27,781,1,18.132408797661302
1627339634.8183057,23,756,0,11.87691896087939
1627339639.8183057,28,535,0,11.606984590603613
1627339644.8183057,41,291,0,10.378808834463417
1627339649.8183057,49,779,0,34.13805199865894
1627339654.8183057,46,744,0,32.72473229893028
1627339659.8183057,27,492,0,11.438361247628812
1627339664.8183057,35,588,1,21.72025496793425
1627339669.8183057,47,237,1,29.620464596919813
1627339674.8183057,20,596,1,6.356700761181484
1627339679.8183057,26,792,0,13.456584612940812
1627339684.8183057,38,702,0,22.813603809992856
1627339689.8183057,32,421,0,10.163585183093792
1627339694.8183057,47,682,1,37.55336825866269
1627339699.8183057,23,757,1,18.161902338064202
1627339704.8183057,27,577,0,4.823735557381681
1627339709.8183057,48,389,1,30.59741367436586
1627339714.8183057,50,204,0,25.294185470008095
1627339719.8183057,43,676,1,33.40984199571578
1627339724.8183057,29,440,1,12.140812313207803
1627339729.8183057,36,617,0,22.0199555826793
1627339734.8183057,42,578,1,29.5626288988207
1627339739.8183057,37,685,0,25.787476663321726
1627339744.8183057,43,420,1,27.60385403797289
1627339749.8183057,50,648,1,34.40835161388272
1627339754.8183057,25,459,1,7.357721283483423
1627339759.8183057,39,489,0,21.626653236790595
1627339764.8183057,27,518,0,6.446602731792105
1627339769.8183057,50,532,0,34.95405122056209
1627339774.8183057,47,666,0,26.621234914761242
1627339779.8183057,48,235,0,20.58925011254015
1627339784.8183057,26,752,1,15.623927832324277
1627339789.8183057,20,361,1,4.470715541695597
1627339794.8183057,44,361,1,26.370848976553887
1627339799.8183057,25,789,1,21.859042341921203
1627339804.8183057,31,623,1,19.989075287100263
1627339809.8183057,38,267,1,14.387397057448112
1627339814.8183057,29,656,0,13.699171724579438
1627339819.8183057,38,529,0,21.894839352655858
1627339824.8183057,28,349,1,12.533478796535961
1627339829.8183057,27,429,0,2.208479394511717
1627339834.8183057,22,610,0,5.279296084765766
1627339839.8183057,25,525,0,7.426580270357271
1627339844.8183057,49,535,1,36.89785803587096
1627339849.8183057,33,232,1,9.203235694357872
1627339854.8183057,36,755,0,22.230591477387094
1627339859.8183057,31,350,0,9.435094213148389
1627339864.8183057,32,252,0,1.4957534962138461
1627339869.8183057,46,449,0,28.392191009478342
1627339874.8183057,24,313,0,0.0
1627339879.8183057,32,212,1,5.087778699127771
1627339884.8183057,36,205,0,7.297660269381121
1627339889.8183057,45,753,0,33.90336356039414
1627339894.8183057,23,244,0,0.0
1627339899.8183057,32,428,0,14.651684684801655
1627339904.8183057,23,420,0,0.0
1627339909.8183057,38,771,0,22.38586778733277
1627339914.8183057,41,665,0,25.751418261654138
1627339919.8183057,48,237,0,23.801503860014012
1627339924.8183057,22,442,0,0.8769966571568633
1627339929.8183057,23,491,1,6.083167293372485
1627339934.8183057,46,309,0,19.144152077851395
1627339939.8183057,21,511,0,4.204202321112254
1627339944.8183057,41,619,0,27.071637823530544
1627339949.8183057,20,686,0,8.773311733706507
1627339954.8183057,47,693,0,36.15188251534235
1627339959.8183057,32,480,0,15.174713283608853
1627339964.8183057,25,293,0,0.0
1627339969.8183057,27,361,0,0.0
1627339974.8183057,48,754,1,38.24836060054456
1627339979.8183057,34,381,0,10.301498446591221
1627339984.8183057,42,786,1,35.756938201599596
1627339989.8183057,30,534,0,8.292061985719874
1627339994.8183057,25,281,0,0.0
1627339999.8183057,38,539,1,26.3985916082207
1627340004.8183057,42,219,0,18.086513613205874
1627340009.8183057,40,253,0,11.702538240787202
1627340014.8183057,29,634,0,14.793375058928104
1627340019.8183057,30,724,0,13.86661152184746
1627340024.8183057,36,473,0,17.824794628792084
1627340029.8183057,21,369,0,0.0
1627340034.8183057,45,690,1,35.10609757125181
1627340039.8183057,30,439,0,4.126787963117792
1627340044.8183057,26,363,1,5.81057672756016
1627340049.8183057,20,308,1,1.300021560276785
1627340054.8183057,27,782,0,10.461459235992272
1627340059.8183057,21,315,0,0.0
1627340064.8183057,36,447,0,10.26747624239387
1627340069.8183057,37,732,0,22.38700147132181
1627340074.8183057,45,599,1,34.60813648949626
1627340079.8183057,31,561,1,21.458277650893564
1627340084.8183057,50,329,1,29.78443809273392
1627340089.8183057,44,616,0,26.754599307593733
1627340094.8183057,39,694,0,23.54162413644567
1627340099.8183057,41,607,0,24.03303860492288
1627340104.8183057,26,305,0,0.0
1627340109.8183057,20,588,0,0.0
1627340114.8183057,33,201,0,3.622395150699937
1627340119.8183057,38,565,0,24.74292644692528
1627340124.8183057,50,600,1,41.290726176511676
1627340129.8183057,27,640,1,11.378504490901552
1627340134.8183057,48,717,0,37.517245433309554
1627340139.8183057,30,452,0,8.354559644634863
1627340144.8183057,36,603,0,20.048618883250366
1627340149.8183057,25,492,0,3.618217782530799
1627340154.8183057,50,532,0,26.750825596451968
1627340159.8183057,36,587,0,21.985592345875908
1627340164.8183057,22,401,0,0.0
1627340169.8183057,49,778,1,45.011600903340224
1627340174.8183057,44,772,1,32.72015038347946
1627340179.8183057,29,751,1,18.00810484682763
1627340184.8183057,35,722,1,30.133973860842627
1627340189.8183057,46,800,1,38.08192539243221
1627340194.8183057,28,238,0,0.8691703578218597
1627340199.8183057,34,742,1,22.456475659407676
1627340204.8183057,38,477,1,24.440657881942652
1627340209.8183057,32,319,0,9.527986603074758
1627340214.8183057,39,738,1,25.518198923985043
1627340219.8183057,25,660,1,17.678417613034625
1627340224.8183057,40,405,1,19.794778547942606
1627340229.8183057,33,497,0,11.435612556310275
1627340234.8183057,20,739,0,9.226895280293977
1627340239.8183057,24,770,1,15.825446113288862
1627340244.8183057,45,646,1,34.686019920258474
1627340249.8183057,49,467,0,26.093524282731043
1627340254.8183057,47,673,1,36.561339812687294
1627340259.8183057,42,340,0,15.79076680754228
1627340264.8183057,37,291,1,15.143621488355198
1627340269.8183057,45,758,1,40.26089201693778
1627340274.8183057,36,605,0,14.044484213554224
1627340279.8183057,36,669,0,25.03612214737838
1627340284.8183057,25,608,1,10.22517161303876
1627340289.8183057,47,208,0,23.970858726183625
1627340294.8183057,24,590,1,16.169890111902795
1627340299.8183057,30,615,1,22.738748934511925
1627340304.8183057,25,637,0,5.569746842454268
1627340309.8183057,48,233,1,21.714497670415415
1627340314.8183057,21,607,0,2.833327869466671
1627340319.8183057,39,553,0,18.35231867587314
1627340324.8183057,23,531,1,13.74594205842316
1627340329.8183057,29,347,1,11.221739561325434
1627340334.8183057,22,789,1,14.943452997997927
1627340339.8183057,32,560,1,17.75164397792937
1627340344.8183057,25,783,0,13.6366537448159
1627340349.8183057,21,750,0,7.7931709966831235
1627340354.8183057,29,230,0,3.694520721353663
1627340359.8183057,37,618,1,26.047733493365648
1627340364.8183057,20,757,1,13.524284562970752
1627340369.8183057,44,566,1,32.27236090893169
1627340374.8183057,39,673,0,23.9685960044284
1627340379.8183057,32,459,1,18.009090850863522
1627340384.8183057,35,702,0,18.59002654543527
1627340389.8183057,20,245,1,1.8714094936233296
1627340394.8183057,21,397,0,0.0
1627340399.8183057,48,440,1,26.69895683730322
1627340404.8183057,48,711,0,35.5693443229015
1627340409.8183057,33,348,1,17.86702016048422
1627340414.8183057,36,563,1,19.579174514404727
1627340419.8183057,36,708,0,19.07134766141923
1627340424.8183057,35,779,1,30.263585730206447
1627340429.8183057,26,250,0,2.569890520064683
1627340434.8183057,20,659,1,5.093577860294399
1627340439.8183057,43,630,0,21.616816504885403
1627340444.8183057,30,687,1,24.459882764422137
1627340449.8183057,39,305,0,15.560273254552218
1627340454.8183057,29,286,1,11.647798531743835
1627340459.8183057,27,636,1,12.453905772654519
1627340464.8183057,20,559,0,0.0
1627340469.8183057,32,602,0,15.26783917535256
1627340474.8183057,40,311,0,12.175006034328241
1627340479.8183057,49,784,0,33.72978466309546
1627340484.8183057,29,249,0,0.0
1627340489.8183057,32,219,1,13.448631876444772
1627340494.8183057,50,547,0,33.71528300730951
1627340499.8183057,27,449,0,2.351326570424519
1627340504.8183057,31,494,1,19.340464137878662
1627340509.8183057,36,678,0,20.37834861973526
1627340514.8183057,40,551,1,31.081994860711493
1627340519.8183057,24,344,1,8.57861642043957
1627340524.8183057,38,397,1,16.51264929285721
1627340529.8183057,46,484,1,31.50341767905735
1627340534.8183057,50,335,1,26.426975116298713
1627340539.8183057,37,568,0,17.63750424439434
1627340544.8183057,27,744,0,9.38919448418303
1627340549.8183057,27,246,1,7.095990856870863
1627340554.8183057,48,652,1,41.78908887127842
1627340559.8183057,44,578,0,25.365360096156213
1627340564.8183057,36,485,1,18.746459351483065
1627340569.8183057,40,533,0,17.796502256539046
1627340574.8183057,39,392,1,25.19289725223244
1627340579.8183057,40,204,0,12.514609813627846
1627340584.8183057,29,303,1,7.29580232545257
1627340589.8183057,20,531,1,5.001589668249182
1627340594.8183057,33,421,0,11.288772363320348
1627340599.8183057,45,559,1,35.642238874299174
1627340604.8183057,40,717,1,26.98762180899654
1627340609.8183057,35,204,0,2.119946418229011
1627340614.8183057,47,707,1,42.50868446138851
1627340619.8183057,22,729,0,10.29630584026727
1627340624.8183057,31,663,1,23.72878981988243
1627340629.8183057,30,241,1,10.01336800381072
1627340634.8183057,24,697,1,13.919123944244104
1627340639.8183057,21,789,1,9.500659855149038
1627340644.8183057,46,701,0,30.20277328292414
1627340649.8183057,23,768,1,12.840941898708316
1627340654.8183057,42,478,1,24.316834488657666
1627340659.8183057,35,663,0,23.33409146031122
1627340664.8183057,32,501,1,13.168632723631038
1627340669.8183057,36,461,0,17.23021726025271
1627340674.8183057,23,231,1,0.0
1627340679.8183057,43,420,0,24.431989064389498
1627340684.8183057,35,759,1,28.26749654384148
1627340689.8183057,41,457,0,20.062226986582292
1627340694.8183057,31,623,1,20.824083471318023
1627340699.8183057,27,485,0,9.16843661490277
1627340704.8183057,44,674,0,23.76062379616156
1627340709.8183057,28,771,0,14.305472031849662
1627340714.8183057,27,417,0,9.578344580732004
1627340719.8183057,43,389,0,20.596905615607945
1627340724.8183057,43,707,1,31.759183063108164
1627340729.8183057,38,572,1,28.52347071484048
1627340734.8183057,45,767,1,34.587726173732534
1627340739.8183057,38,403,1,18.6653608114428
1627340744.8183057,25,710,0,13.938391694341577
1627340749.8183057,41,367,0,21.989160575209624
1627340754.8183057,20,536,1,9.163938960623717
1627340759.8183057,40,462,1,20.113596180612742
1627340764.8183057,26,716,1,12.240000344658512
1627340769.8183057,46,404,0,20.574535904666302
1627340774.8183057,45,681,1,35.27633661443445
1627340779.8183057,45,389,1,25.295688888990163
1627340784.8183057,50,800,1,43.75561095247432
1627340789.8183057,22,304,1,5.967725916748935
